Date,Bullish,Neutral,Bearish,Bull 8 wk mov avg,Bull 16 wk mov avg,Bear 8 wk mov avg,Bear 16 wk mov avg,Neutral 8 wk mov avg,Neutral 16 wk mov avg,Bull-Bear Spread,Close,Close in 4 wks,Close in 8 wks
7-23-15,0.33,0.42,0.26,0.28,0.45,0.28,0.26,0.44,0.45,0.07,2114.15,2079.61,1995.31
7-30-15,0.21,0.38,0.41,0.27,0.45,0.30,0.27,0.43,0.45,-0.20,2108.57,1940.51,1966.97
8-6-15,0.24,0.44,0.32,0.28,0.45,0.30,0.28,0.42,0.45,-0.07,2099.84,1948.86,1884.09
8-13-15,0.30,0.33,0.36,0.28,0.44,0.30,0.29,0.41,0.44,-0.06,2086.05,1942.04,1995.83
8-20-15,0.27,0.40,0.33,0.27,0.44,0.32,0.29,0.41,0.44,-0.07,2079.61,1995.31,1994.24
8-27-15,0.33,0.29,0.38,0.28,0.43,0.32,0.30,0.39,0.43,-0.06,1940.51,1966.97,2018.94
9-3-15,0.32,0.36,0.32,0.29,0.42,0.33,0.31,0.39,0.42,0.01,1948.86,1884.09,2090.35
9-10-15,0.35,0.30,0.35,0.29,0.41,0.34,0.31,0.37,0.41,0.00,1942.04,1995.83,2102.31
9-17-15,0.33,0.38,0.29,0.29,0.40,0.34,0.31,0.36,0.40,0.04,1995.31,1994.24,2075.00
9-24-15,0.32,0.39,0.29,0.31,0.39,0.33,0.32,0.36,0.39,0.03,1966.97,2018.94,2083.58
10-1-15,0.28,0.32,0.40,0.31,0.38,0.34,0.32,0.35,0.38,-0.12,1884.09,2090.35,2090.11
10-8-15,0.38,0.34,0.28,0.32,0.38,0.33,0.32,0.35,0.38,0.09,1995.83,2102.31,2079.51
10-15-15,0.34,0.39,0.27,0.33,0.38,0.32,0.32,0.35,0.38,0.07,1994.24,2075.00,2047.62
10-22-15,0.35,0.41,0.24,0.33,0.38,0.30,0.31,0.36,0.38,0.11,2018.94,2083.58,2073.07
10-29-15,0.40,0.39,0.21,0.34,0.38,0.29,0.31,0.37,0.38,0.20,2090.35,2090.11,2064.29
11-5-15,0.39,0.42,0.19,0.35,0.37,0.27,0.31,0.38,0.37,0.20,2102.31,2079.51,2063.36
11-12-15,0.34,0.43,0.23,0.35,0.37,0.26,0.30,0.39,0.37,0.11,2075.00,2047.62,1990.26
11-19-15,0.31,0.39,0.31,0.35,0.37,0.27,0.30,0.39,0.37,0.00,2083.58,2073.07,1890.28
11-26-15,0.32,0.42,0.26,0.35,0.37,0.25,0.29,0.40,0.37,0.06,2090.11,2064.29,1859.33
12-3-15,0.29,0.49,0.21,0.34,0.38,0.24,0.28,0.42,0.38,0.08,2079.51,2063.36,1882.95
12-10-15,0.29,0.42,0.30,0.34,0.38,0.24,0.28,0.42,0.38,-0.01,2047.62,1990.26,1912.53
12-17-15,0.24,0.37,0.39,0.32,0.39,0.26,0.28,0.42,0.39,-0.16,2073.07,1890.28,1851.86
12-24-15,0.26,0.42,0.31,0.31,0.39,0.28,0.28,0.42,0.39,-0.05,2064.29,1859.33,1926.82
12-31-15,0.25,0.51,0.24,0.29,0.41,0.28,0.28,0.43,0.41,0.01,2063.36,1882.95,1929.80
1-7-16,0.22,0.40,0.38,0.27,0.41,0.30,0.28,0.43,0.41,-0.16,1990.26,1912.53,1986.45
1-14-16,0.18,0.37,0.46,0.26,0.40,0.32,0.29,0.42,0.40,-0.28,1890.28,1851.86,1989.26
1-21-16,0.22,0.30,0.49,0.24,0.40,0.35,0.30,0.41,0.40,-0.27,1859.33,1926.82,2027.22
1-28-16,0.30,0.30,0.40,0.24,0.40,0.37,0.30,0.38,0.40,-0.10,1882.95,1929.80,2036.71
2-4-16,0.28,0.38,0.35,0.24,0.40,0.38,0.31,0.38,0.40,-0.07,1912.53,1986.45,2063.95
2-11-16,0.19,0.32,0.49,0.24,0.39,0.39,0.33,0.37,0.39,-0.29,1851.86,1989.26,2066.66
2-18-16,0.28,0.35,0.38,0.24,0.39,0.40,0.34,0.36,0.39,-0.10,1926.82,2027.22,2082.42
2-25-16,0.31,0.37,0.31,0.25,0.39,0.41,0.34,0.35,0.39,0.00,1929.80,2036.71,2102.40
3-3-16,0.32,0.39,0.29,0.26,0.39,0.40,0.35,0.35,0.39,0.03,1986.45,2063.95,2095.15
3-10-16,0.37,0.38,0.24,0.28,0.39,0.37,0.34,0.35,0.39,0.13,1989.26,2066.66,2051.12
3-17-16,0.30,0.43,0.27,0.29,0.39,0.34,0.34,0.37,0.39,0.03,2027.22,2082.42,2064.46
3-24-16,0.34,0.43,0.24,0.30,0.38,0.32,0.35,0.38,0.38,0.10,2036.71,2102.40,2047.63
3-31-16,0.27,0.47,0.26,0.30,0.39,0.31,0.34,0.39,0.39,0.01,2063.95,2095.15,2090.54
4-7-16,0.32,0.46,0.21,0.31,0.39,0.28,0.33,0.41,0.39,0.11,2066.66,2051.12,2099.33
4-14-16,0.28,0.47,0.25,0.31,0.40,0.26,0.33,0.43,0.40,0.03,2082.42,2064.46,2112.13
4-21-16,0.33,0.43,0.24,0.32,0.39,0.25,0.33,0.43,0.39,0.09,2102.40,2047.63,2071.50
4-28-16,0.27,0.44,0.29,0.31,0.39,0.25,0.32,0.44,0.39,-0.01,2095.15,2090.54,2085.45
